run_id,environment_id,source_commit,classification,suite,layer,algorithm,operation,payload_profile,message_bytes,iteration,warmup_iterations,wall_ns,cpu_ns,max_rss_bytes,valid,result,work_units,item_count,public_key_bytes,private_key_bytes,signature_bytes,ciphertext_bytes,shared_secret_bytes,unsigned_serialized_bytes,serialized_bytes,authentication_bytes,notes
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,verify_cache_miss,transaction512,512,0,1,119958,124000,48955392,true,accepted_cache_miss,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1; policy checks + transcript hash + bounded worker + primitive
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,verify_cache_hit,transaction512,512,0,1,9333,11000,48955392,true,accepted_cache_hit,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1; policy checks + transcript hash + positive cache
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,aegis_domain_wrapper_transaction,ML-DSA-65,verify_tampered_signature,transaction512,512,0,0,112625,116000,48955392,true,rejected,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,sign_domain,kilobyte1024,1024,0,1,437875,438000,48955392,true,domain_signature_generated,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,verify_cache_miss,kilobyte1024,1024,0,1,128792,133000,48955392,true,accepted_cache_miss,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1; policy checks + transcript hash + bounded worker + primitive
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,verify_cache_hit,kilobyte1024,1024,0,1,13292,14000,48955392,true,accepted_cache_hit,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1; policy checks + transcript hash + positive cache
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,aegis_domain_wrapper_transaction,ML-DSA-65,verify_tampered_signature,kilobyte1024,1024,0,0,124125,127000,48955392,true,rejected,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,sign_domain,block4096,4096,0,1,338042,338000,48955392,true,domain_signature_generated,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,verify_cache_miss,block4096,4096,0,1,149250,152000,48955392,true,accepted_cache_miss,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1; policy checks + transcript hash + bounded worker + primitive
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,verify_cache_hit,block4096,4096,0,1,14625,15000,48955392,true,accepted_cache_hit,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1; policy checks + transcript hash + positive cache
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,aegis_domain_wrapper_transaction,ML-DSA-65,verify_tampered_signature,block4096,4096,0,0,133916,157000,48955392,true,rejected,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1
local-1786750141063597000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,sign_domain,large16384,16384,0,1,859667,861000,48955392,true,domain_signature_generated,1,0,0,0,3309,0,0,0,0,0,domain=SYNERGY_TX_V1
