classification,environment_id,source_commit,suite,layer,algorithm,operation,payload_profile,message_bytes,n,valid_n,valid_fraction,mean_wall_ns,median_wall_ns,stdev_wall_ns,cv_wall,min_wall_ns,p50_wall_ns,p90_wall_ns,p95_wall_ns,p99_wall_ns,max_wall_ns,median_ci95_low_ns,median_ci95_high_ns,mean_cpu_ns,experiment,environment,workload,sample_count,mean_us,median_us,stddev_us,p90_us,p95_us,p99_us,total_work_units,throughput_ops_per_second,ops_per_sec,cpu_percent,mad_outlier_count,outlier_policy,max_rss_bytes,memory_mb,network_bytes,throughput_tps,result_type,public_key_bytes,private_key_bytes,signature_bytes_min,signature_bytes_median,signature_bytes_max,ciphertext_bytes,shared_secret_bytes,unsigned_serialized_bytes,serialized_bytes,authentication_bytes,item_count,results
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,primitive,underlying_primitive_direct,ML-DSA-87,verify_valid,digest32,32,500,500,1.0,155064.144,152792.0,9667.677512838774,0.062346312070950295,148083.0,152792.0,165683.6,174514.55,191250.83,237583.0,152354.5,152916.0,155146.0,primitive,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,digest32,500,155.064144,152.792,9.667677512838775,165.6836,174.51454999999999,191.25082999999998,500,6448.9441221176185,6448.9441221176185,100.052788477006,28,retained_all_samples,6881280,6.88128,,,MEASURED,2592,4896,4627,4627.0,4627,,,,,,,accepted
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,primitive,underlying_primitive_direct,ML-DSA-87,verify_valid,kilobyte1024,1024,500,500,1.0,158154.748,156167.0,8190.699034505155,0.05178914410147937,151416.0,156167.0,165945.80000000002,175658.29999999996,190171.16,214833.0,156084.0,156208.0,158086.0,primitive,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,kilobyte1024,500,158.15474799999998,156.167,8.190699034505155,165.94580000000002,175.65829999999997,190.17116000000001,500,6322.921143031381,6322.921143031381,99.95653118172588,58,retained_all_samples,6881280,6.88128,,,MEASURED,2592,4896,4627,4627.0,4627,,,,,,,accepted
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,primitive,underlying_primitive_direct,ML-DSA-87,verify_valid,large16384,16384,500,500,1.0,209244.418,206812.5,12792.453538016882,0.061136414821908805,200375.0,206812.5,220679.4,236997.29999999993,268338.3399999999,284041.0,206687.5,206895.5,208802.0,primitive,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,large16384,500,209.244418,206.8125,12.792453538016883,220.6794,236.99729999999994,268.3383399999999,500,4779.100009253293,4779.100009253293,99.78856401321062,34,retained_all_samples,6881280,6.88128,,,MEASURED,2592,4896,4627,4627.0,4627,,,,,,,accepted
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,primitive,underlying_primitive_direct,ML-DSA-87,verify_valid,medium256,256,500,500,1.0,157210.024,153750.0,11933.969004141398,0.07591099282664951,149166.0,153750.0,170933.7,184444.05,207635.0,223834.0,153667.0,153833.5,156588.0,primitive,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,medium256,500,157.210024,153.75,11.933969004141398,170.93370000000002,184.44404999999998,207.635,500,6360.917545563125,6360.917545563125,99.60433566246387,41,retained_all_samples,6881280,6.88128,,,MEASURED,2592,4896,4627,4627.0,4627,,,,,,,accepted
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,primitive,underlying_primitive_direct,ML-DSA-87,verify_valid,small128,128,500,500,1.0,154740.702,153125.0,7844.460468462988,0.05069422826104917,148500.0,153125.0,162150.0,173675.3,185563.66999999998,194667.0,153083.0,153166.0,154806.0,primitive,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small128,500,154.740702,153.125,7.844460468462987,162.15,173.6753,185.56366999999997,500,6462.42382951061,6462.42382951061,100.04219833512194,43,retained_all_samples,6881280,6.88128,,,MEASURED,2592,4896,4627,4627.0,4627,,,,,,,accepted
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,primitive,underlying_primitive_direct,ML-DSA-87,verify_valid,small64,64,500,500,1.0,154506.922,152625.0,10695.335374332817,0.06922237033712197,148208.0,152625.0,162899.7,176870.49999999997,193404.16999999998,247458.0,152083.0,152791.5,154372.0,primitive,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small64,500,154.506922,152.625,10.695335374332817,162.89970000000002,176.87049999999996,193.40417,500,6472.201937981782,6472.201937981782,99.91267575701237,32,retained_all_samples,6881280,6.88128,,,MEASURED,2592,4896,4627,4627.0,4627,,,,,,,accepted
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,primitive,underlying_primitive_direct,ML-DSA-87,verify_valid,transaction512,512,500,500,1.0,156205.038,154250.0,10148.963024936047,0.06497205951152514,149792.0,154250.0,165070.2,178885.44999999998,193375.17999999993,235292.0,153750.0,154375.0,156012.0,primitive,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,transaction512,500,156.205038,154.25,10.148963024936046,165.0702,178.88545,193.37517999999994,500,6401.842173617985,6401.842173617985,99.87642011904892,29,retained_all_samples,6881280,6.88128,,,MEASURED,2592,4896,4627,4627.0,4627,,,,,,,accepted
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,primitive,underlying_primitive_direct,ML-DSA-87,verify_valid,vote192,192,500,500,1.0,156158.398,153458.0,10870.097643588962,0.06960943364434978,148584.0,153458.0,167804.5,178814.89999999997,201070.33,245791.0,153333.5,153541.0125,155826.0,primitive,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,vote192,500,156.15839799999998,153.458,10.870097643588963,167.8045,178.81489999999997,201.07032999999998,500,6403.754218841307,6403.754218841307,99.78714049051656,38,retained_all_samples,6881280,6.88128,,,MEASURED,2592,4896,4627,4627.0,4627,,,,,,,accepted
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_legacy_carrier,ML-DSA-65,validate_carrier,block4096,4096,500,500,1.0,390352.588,384125.0,18332.0217909576,0.0469627264030272,370375.0,384125.0,410267.3,427047.25,471387.5,486750.0,383166.0,385438.0125,392472.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,block4096,500,390.35258799999997,384.125,18.332021790957597,410.2673,427.04725,471.3875,500,2561.7865251606836,2561.7865251606836,100.54294811028639,46,retained_all_samples,10780672,10.780672,,,MEASURED,1952,,3309,3309.0,3309,,,,64586,,1,accepted
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_legacy_carrier,ML-DSA-65,validate_carrier,digest32,32,500,500,1.0,255201.046,250000.0,15521.146241472708,0.06081928928094091,242958.0,250000.0,269958.0,277140.19999999995,327474.82999999996,379167.0,249333.0,250875.0,257352.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,digest32,500,255.201046,250.0,15.521146241472708,269.958,277.14019999999994,327.47482999999994,500,3918.4792369542247,3918.4792369542247,100.84284685886435,58,retained_all_samples,9994240,9.99424,,,MEASURED,1952,,3309,3309.0,3309,,,,45319,,1,accepted
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_legacy_carrier,ML-DSA-65,validate_carrier,kilobyte1024,1024,500,500,1.0,288476.35,282521.0,15372.809860579133,0.053289671269686874,271500.0,282521.0,306262.80000000005,318463.15,354090.08999999997,377500.0,281686.9875,283854.0,290244.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,kilobyte1024,500,288.47634999999997,282.521,15.372809860579133,306.2628,318.46315000000004,354.09009,500,3466.4886740282177,3466.4886740282177,100.6127538704646,55,retained_all_samples,10551296,10.551296,,,MEASURED,1952,,3309,3309.0,3309,,,,50166,,1,accepted
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_legacy_carrier,ML-DSA-65,validate_carrier,large16384,16384,500,500,1.0,783588.1,772958.0,33660.19264299489,0.04295648778101006,742458.0,772958.0,833604.4,858356.2499999999,907513.75,938500.0,770708.5,776083.5,784110.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,large16384,500,783.5880999999999,772.958,33.660192642994886,833.6044,858.3562499999999,907.51375,500,1276.1806872768998,1276.1806872768998,100.06660387006899,50,retained_all_samples,11501568,11.501568,,,MEASURED,1952,,3309,3309.0,3309,,,,123139,,1,accepted
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_legacy_carrier,ML-DSA-65,validate_carrier,medium256,256,500,500,1.0,261993.078,257333.5,14247.359174907948,0.05438067022101991,249375.0,257333.5,275037.5,286924.39999999997,320536.3399999999,367000.0,256542.0,258562.0,264064.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,medium256,500,261.993078,257.3335,14.247359174907947,275.0375,286.9244,320.5363399999999,500,3816.8947349059354,3816.8947349059354,100.7904491278201,42,retained_all_samples,10321920,10.32192,,,MEASURED,1952,,3309,3309.0,3309,,,,46446,,1,accepted
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_legacy_carrier,ML-DSA-65,validate_carrier,small128,128,500,500,1.0,258287.506,253583.5,14862.502485187628,0.05754247549700537,242500.0,253583.5,270883.3,281168.4499999999,305166.67,410500.0,252458.0,254708.0,260442.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small128,500,258.287506,253.5835,14.862502485187628,270.88329999999996,281.1684499999999,305.16667,500,3871.654558467106,3871.654558467106,100.834145651629,42,retained_all_samples,10174464,10.174464,,,MEASURED,1952,,3309,3309.0,3309,,,,45754,,1,accepted
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_legacy_carrier,ML-DSA-65,validate_carrier,small64,64,500,500,1.0,255862.104,250958.5,14044.184151104124,0.05488966099920809,244334.0,250958.5,268816.7,283166.05,312843.58,376167.0,250270.5,251791.0,258048.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small64,500,255.862104,250.9585,14.044184151104124,268.8167,283.16605,312.84358000000003,500,3908.355259988013,3908.355259988013,100.85432581293867,57,retained_all_samples,10141696,10.141696,,,MEASURED,1952,,3309,3309.0,3309,,,,45505,,1,accepted
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_legacy_carrier,ML-DSA-65,validate_carrier,transaction512,512,500,500,1.0,271124.912,265604.0,15556.71220900366,0.057378394682535326,255208.0,265604.0,286508.3,296512.5,334932.8299999999,427209.0,264666.5,266583.5,273196.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,transaction512,500,271.124912,265.604,15.55671220900366,286.50829999999996,296.5125,334.9328299999999,500,3688.336835679637,3688.336835679637,100.76388701603341,55,retained_all_samples,10403840,10.40384,,,MEASURED,1952,,3309,3309.0,3309,,,,47600,,1,accepted
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_legacy_carrier,ML-DSA-65,validate_carrier,vote192,192,500,500,1.0,260633.754,255562.5,14381.594112054887,0.055179323059034356,241708.0,255562.5,273933.7,287445.19999999995,323904.17,368625.0,254729.5,256709.0,262844.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,vote192,500,260.633754,255.5625,14.381594112054886,273.9337,287.44519999999994,323.90416999999997,500,3836.801583266916,3836.801583266916,100.84802753522094,52,retained_all_samples,10240000,10.24,,,MEASURED,1952,,3309,3309.0,3309,,,,46125,,1,accepted
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_legacy_carrier_component,JSON,serialize_carrier,block4096,4096,500,500,1.0,53013.92,51833.0,4829.778463409189,0.09110396785239025,43458.0,51833.0,55916.1,59340.2,72689.57999999994,111333.0,51750.0,51959.0,53100.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,block4096,500,53.01392,51.833,4.8297784634091885,55.9161,59.340199999999996,72.68957999999995,500,18862.970329302192,18862.970329302192,100.16237244859462,72,retained_all_samples,10780672,10.780672,,,MEASURED,,,,,,,,,64586,,1,serialized
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_legacy_carrier_component,JSON,serialize_carrier,digest32,32,500,500,1.0,45022.512,44667.0,2638.491194114325,0.05860382010924501,36250.0,44667.0,48041.1,49680.599999999984,53544.34,64833.0,44583.5,44750.0,45414.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,digest32,500,45.022512,44.667,2.638491194114325,48.0411,49.680599999999984,53.54434,500,22211.110743887413,22211.110743887413,100.8695383322903,87,retained_all_samples,9994240,9.99424,,,MEASURED,,,,,,,,,45319,,1,serialized
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_legacy_carrier_component,JSON,serialize_carrier,kilobyte1024,1024,500,500,1.0,47213.414,46500.0,3787.600673821445,0.08022297802530114,37875.0,46500.0,50000.0,52583.0,60778.579999999936,81333.0,46416.0,46584.0,47354.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,kilobyte1024,500,47.213414,46.5,3.787600673821445,50.0,52.583,60.778579999999934,500,21180.421309926878,21180.421309926878,100.29776707102774,95,retained_all_samples,10551296,10.551296,,,MEASURED,,,,,,,,,50166,,1,serialized
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_legacy_carrier_component,JSON,serialize_carrier,large16384,16384,500,500,1.0,73972.664,72250.0,9084.311254742986,0.12280632822339596,64000.0,72250.0,77845.5,81461.05,95211.08,248417.0,72083.0,72520.5,73992.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,large16384,500,73.97266400000001,72.25,9.084311254742987,77.8455,81.46105,95.21108,500,13518.507323191712,13518.507323191712,100.02613938576013,58,retained_all_samples,11501568,11.501568,,,MEASURED,,,,,,,,,123139,,1,serialized
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_legacy_carrier_component,JSON,serialize_carrier,medium256,256,500,500,1.0,45735.39,44958.0,3413.3360672685353,0.07463227201667101,36250.0,44958.0,48796.1,51048.24999999999,56377.5,83959.0,44875.0,45083.0,45966.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,medium256,500,45.73539,44.958,3.4133360672685353,48.796099999999996,51.048249999999996,56.3775,500,21864.905929521974,21864.905929521974,100.50422659564072,88,retained_all_samples,10321920,10.32192,,,MEASURED,,,,,,,,,46446,,1,serialized
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_legacy_carrier_component,JSON,serialize_carrier,small128,128,500,500,1.0,45317.26,44750.0,3154.195680229487,0.06960252407646639,37167.0,44750.0,47842.200000000004,50465.24999999999,55054.90999999999,70750.0,44625.0,44792.0,45554.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small128,500,45.317260000000005,44.75,3.154195680229487,47.842200000000005,50.46524999999999,55.05490999999999,500,22066.647453972284,22066.647453972284,100.52240581182534,83,retained_all_samples,10174464,10.174464,,,MEASURED,,,,,,,,,45754,,1,serialized
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_legacy_carrier_component,JSON,serialize_carrier,small64,64,500,500,1.0,45476.93,45042.0,2899.6016105838057,0.06375983626387721,37167.0,45042.0,47587.200000000004,49548.24999999999,54264.58999999999,77083.0,44937.5,45125.0,45720.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small64,500,45.47693,45.042,2.899601610583806,47.5872,49.548249999999996,54.26458999999999,500,21989.17121274457,21989.17121274457,100.53449078466818,67,retained_all_samples,10141696,10.141696,,,MEASURED,,,,,,,,,45505,,1,serialized
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_legacy_carrier_component,JSON,serialize_carrier,transaction512,512,500,500,1.0,46293.32,45708.0,3227.92594670864,0.0697276831021979,38209.0,45708.0,49262.5,50627.1,55443.92999999997,82625.0,45562.5,45792.0,46528.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,transaction512,500,46.29332,45.708,3.22792594670864,49.2625,50.6271,55.44392999999997,500,21601.388710077394,21601.388710077394,100.5069413902481,70,retained_all_samples,10403840,10.40384,,,MEASURED,,,,,,,,,47600,,1,serialized
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_legacy_carrier_component,JSON,serialize_carrier,vote192,192,500,500,1.0,45334.224,44917.0,2613.2796043295502,0.057644741075297774,37083.0,44917.0,47879.200000000004,49921.149999999994,55252.5,69083.0,44834.0,45000.0,45614.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,vote192,500,45.334224,44.917,2.6132796043295503,47.879200000000004,49.92115,55.2525,500,22058.390146922997,22058.390146922997,100.61714081617454,78,retained_all_samples,10240000,10.24,,,MEASURED,,,,,,,,,46125,,1,serialized
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_submission_envelope_component,JSON,deserialize_submission_envelope,block4096,4096,500,500,1.0,102276.882,99333.0,8675.044566140572,0.0848192122843613,96166.0,99333.0,110216.40000000001,117548.25,137005.50999999995,176167.0,99250.0,99375.0,102138.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,block4096,500,102.276882,99.333,8.675044566140572,110.21640000000001,117.54825,137.00550999999996,500,9777.380581469037,9777.380581469037,99.86420978300843,191,retained_all_samples,10780672,10.780672,,,MEASURED,,,,,,,,,34162,,1,deserialized_equal
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_submission_envelope_component,JSON,deserialize_submission_envelope,digest32,32,500,500,1.0,62603.608,61042.0,5354.031744599612,0.0855227344820064,59125.0,61042.0,67692.0,70910.09999999993,84533.41999999993,115416.0,61000.0,61083.0,62646.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,digest32,500,62.603608,61.042,5.354031744599611,67.692,70.91009999999993,84.53341999999992,500,15973.520248225948,15973.520248225948,100.06771494703628,200,retained_all_samples,9994240,9.99424,,,MEASURED,,,,,,,,,19689,,1,deserialized_equal
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_submission_envelope_component,JSON,deserialize_submission_envelope,kilobyte1024,1024,500,500,1.0,72058.41,70375.0,5902.791958362366,0.08191676666696317,67875.0,70375.0,76504.2,80877.09999999999,101264.57999999999,131000.0,70292.0,70458.0,72050.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,kilobyte1024,500,72.05841000000001,70.375,5.902791958362366,76.5042,80.87709999999998,101.26457999999998,500,13877.63066101514,13877.63066101514,99.9883289126141,156,retained_all_samples,10551296,10.551296,,,MEASURED,,,,,,,,,23281,,1,deserialized_equal
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_submission_envelope_component,JSON,deserialize_submission_envelope,large16384,16384,500,500,1.0,213262.498,208895.5,12404.53202323356,0.05816555718686912,202375.0,208895.5,224288.1,236208.64999999997,267655.82999999996,307625.0,208792.0,209083.0,212962.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,large16384,500,213.262498,208.8955,12.40453202323356,224.28810000000001,236.20864999999998,267.65583,500,4689.056957402797,4689.056957402797,99.85909477624145,176,retained_all_samples,11501568,11.501568,,,MEASURED,,,,,,,,,78058,,1,deserialized_equal
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_submission_envelope_component,JSON,deserialize_submission_envelope,medium256,256,500,500,1.0,64349.59,63000.0,5445.235994515935,0.08461959111963162,60792.0,63000.0,67724.7,72337.2,86306.24999999994,133500.0,62959.0,63041.0,64466.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,medium256,500,64.34958999999999,63.0,5.445235994515935,67.7247,72.3372,86.30624999999995,500,15540.114552400411,15540.114552400411,100.18090247350449,144,retained_all_samples,10321920,10.32192,,,MEASURED,,,,,,,,,20512,,1,deserialized_equal
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_submission_envelope_component,JSON,deserialize_submission_envelope,small128,128,500,500,1.0,64151.478,62209.0,8511.185506789167,0.1326732566752268,60125.0,62209.0,68750.0,73595.84999999992,83017.16999999972,197916.0,62167.0,62250.0,64060.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small128,500,64.151478,62.209,8.511185506789166,68.75,73.59584999999991,83.01716999999972,500,15588.105390182904,15588.105390182904,99.85740312951168,163,retained_all_samples,10174464,10.174464,,,MEASURED,,,,,,,,,19998,,1,deserialized_equal
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_submission_envelope_component,JSON,deserialize_submission_envelope,small64,64,500,500,1.0,62944.078,61375.0,5473.516130750248,0.08695839711482067,59209.0,61375.0,67224.7,73377.09999999999,85444.91999999997,104917.0,61333.0,61417.0,62986.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small64,500,62.944078000000005,61.375,5.473516130750248,67.2247,73.37709999999998,85.44491999999997,500,15887.118085993729,15887.118085993729,100.06660197644011,150,retained_all_samples,10141696,10.141696,,,MEASURED,,,,,,,,,19808,,1,deserialized_equal
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_submission_envelope_component,JSON,deserialize_submission_envelope,transaction512,512,500,500,1.0,67195.602,65750.0,5437.86359525109,0.0809258855252326,63459.0,65750.0,71291.1,76264.59999999999,93305.16999999998,109458.0,65709.0,65791.0,67206.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,transaction512,500,67.195602,65.75,5.43786359525109,71.2911,76.26459999999999,93.30516999999999,500,14881.926349882244,14881.926349882244,100.0154742270186,170,retained_all_samples,10403840,10.40384,,,MEASURED,,,,,,,,,21398,,1,deserialized_equal
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_submission_envelope_component,JSON,deserialize_submission_envelope,vote192,192,500,500,1.0,64458.354,62958.0,5161.668222810213,0.08007756795667188,60625.0,62958.0,68554.40000000001,72266.64999999998,90126.06999999996,107666.0,62917.0,63000.0,64500.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,vote192,500,64.458354,62.958,5.161668222810213,68.55440000000002,72.26664999999998,90.12606999999997,500,15513.89289276608,15513.89289276608,100.06460915834121,142,retained_all_samples,10240000,10.24,,,MEASURED,,,,,,,,,20265,,1,deserialized_equal
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_submission_envelope_component,JSON,serialize_submission_envelope,block4096,4096,500,500,1.0,45669.322,44500.0,3843.664180307374,0.08416293502906336,42541.0,44500.0,49012.5,53337.2,60923.91999999999,84250.0,44417.0,44541.0,45832.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,block4096,500,45.669322,44.5,3.843664180307374,49.0125,53.337199999999996,60.92391999999999,500,21896.537023256005,21896.537023256005,100.35620848498692,92,retained_all_samples,10780672,10.780672,,,MEASURED,,,,,,,,15111,34162,19051,1,serialized
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_submission_envelope_component,JSON,serialize_submission_envelope,digest32,32,500,500,1.0,28515.272,27708.0,3065.3506819976155,0.1074985601399003,26666.0,27708.0,30928.500000000004,33004.149999999994,39723.00999999999,73209.0,27666.0,27750.0,28712.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,digest32,500,28.515272,27.708,3.0653506819976157,30.928500000000003,33.004149999999996,39.72300999999999,500,35068.927275180824,35068.927275180824,100.68990399249917,71,retained_all_samples,9994240,9.99424,,,MEASURED,,,,,,,,605,19689,19084,1,serialized
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_submission_envelope_component,JSON,serialize_submission_envelope,kilobyte1024,1024,500,500,1.0,32986.058,31917.0,4255.395977872446,0.12900589630541626,30417.0,31917.0,36000.0,38216.34999999999,44138.749999999985,106917.0,31875.0,32041.5,33064.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,kilobyte1024,500,32.986058,31.917,4.255395977872445,36.0,38.21634999999999,44.13874999999999,500,30315.83828537499,30315.83828537499,100.23628770676387,88,retained_all_samples,10551296,10.551296,,,MEASURED,,,,,,,,4142,23281,19139,1,serialized
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_submission_envelope_component,JSON,serialize_submission_envelope,large16384,16384,500,500,1.0,93743.91,91417.0,6991.02025417525,0.07457572715043835,88083.0,91417.0,99338.1,107052.4,122716.74999999999,152125.0,91333.0,91500.0,93710.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,large16384,500,93.74391,91.417,6.9910202541752495,99.33810000000001,107.05239999999999,122.71674999999999,500,10667.359618347475,10667.359618347475,99.96382698353419,95,retained_all_samples,11501568,11.501568,,,MEASURED,,,,,,,,58982,78058,19076,1,serialized
