classification,suite,layer,algorithm,operation,payload_profile,message_bytes,n,valid_n,valid_fraction,mean_wall_ns,median_wall_ns,stdev_wall_ns,cv_wall,min_wall_ns,p50_wall_ns,p90_wall_ns,p95_wall_ns,p99_wall_ns,max_wall_ns,median_ci95_low_ns,median_ci95_high_ns,mean_cpu_ns,total_work_units,throughput_ops_per_second,mad_outlier_count,outlier_policy,max_rss_bytes,public_key_bytes,private_key_bytes,signature_bytes_min,signature_bytes_median,signature_bytes_max,ciphertext_bytes,shared_secret_bytes,unsigned_serialized_bytes,serialized_bytes,authentication_bytes,item_count,results
MEASURED,negative,aegis_domain_wrapper_p2p,FN-DSA-1024,verify_tampered_signature,kilobyte1024,1024,1,1,1.0,82000.0,82000.0,0.0,0.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,85000.0,1,12195.121951219513,0,retained_all_samples,49233920,0,0,1273,1273,1273,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_domain_wrapper_p2p,FN-DSA-1024,verify_tampered_signature,large16384,16384,1,1,1.0,214917.0,214917.0,0.0,0.0,214917.0,214917.0,214917.0,214917.0,214917.0,214917.0,214917.0,214917.0,199000.0,1,4652.959049307407,0,retained_all_samples,49233920,0,0,1271,1271,1271,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_domain_wrapper_p2p,FN-DSA-1024,verify_tampered_signature,medium256,256,1,1,1.0,89084.0,89084.0,0.0,0.0,89084.0,89084.0,89084.0,89084.0,89084.0,89084.0,89084.0,89084.0,107000.0,1,11225.360334066723,0,retained_all_samples,49233920,0,0,1268,1268,1268,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_domain_wrapper_p2p,FN-DSA-1024,verify_tampered_signature,small128,128,1,1,1.0,30333.0,30333.0,0.0,0.0,30333.0,30333.0,30333.0,30333.0,30333.0,30333.0,30333.0,30333.0,34000.0,1,32967.39524610161,0,retained_all_samples,49233920,0,0,1270,1270,1270,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_domain_wrapper_p2p,FN-DSA-1024,verify_tampered_signature,small64,64,1,1,1.0,195208.0,195208.0,0.0,0.0,195208.0,195208.0,195208.0,195208.0,195208.0,195208.0,195208.0,195208.0,126000.0,1,5122.740871275767,0,retained_all_samples,49233920,0,0,1268,1268,1268,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_domain_wrapper_p2p,FN-DSA-1024,verify_tampered_signature,transaction512,512,1,1,1.0,78208.0,78208.0,0.0,0.0,78208.0,78208.0,78208.0,78208.0,78208.0,78208.0,78208.0,78208.0,82000.0,1,12786.415711947628,0,retained_all_samples,49233920,0,0,1266,1266,1266,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_domain_wrapper_p2p,FN-DSA-1024,verify_tampered_signature,vote192,192,1,1,1.0,78291.0,78291.0,0.0,0.0,78291.0,78291.0,78291.0,78291.0,78291.0,78291.0,78291.0,78291.0,88000.0,1,12772.860226590541,0,retained_all_samples,49233920,0,0,1268,1268,1268,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_domain_wrapper_transaction,ML-DSA-65,verify_tampered_signature,block4096,4096,1,1,1.0,133916.0,133916.0,0.0,0.0,133916.0,133916.0,133916.0,133916.0,133916.0,133916.0,133916.0,133916.0,157000.0,1,7467.367603572388,0,retained_all_samples,48955392,0,0,3309,3309,3309,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_domain_wrapper_transaction,ML-DSA-65,verify_tampered_signature,digest32,32,1,1,1.0,150666.0,150666.0,0.0,0.0,150666.0,150666.0,150666.0,150666.0,150666.0,150666.0,150666.0,150666.0,155000.0,1,6637.1975097234945,0,retained_all_samples,48922624,0,0,3309,3309,3309,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_domain_wrapper_transaction,ML-DSA-65,verify_tampered_signature,kilobyte1024,1024,1,1,1.0,124125.0,124125.0,0.0,0.0,124125.0,124125.0,124125.0,124125.0,124125.0,124125.0,124125.0,124125.0,127000.0,1,8056.394763343404,0,retained_all_samples,48955392,0,0,3309,3309,3309,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_domain_wrapper_transaction,ML-DSA-65,verify_tampered_signature,large16384,16384,1,1,1.0,210500.0,210500.0,0.0,0.0,210500.0,210500.0,210500.0,210500.0,210500.0,210500.0,210500.0,210500.0,214000.0,1,4750.593824228028,0,retained_all_samples,48955392,0,0,3309,3309,3309,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_domain_wrapper_transaction,ML-DSA-65,verify_tampered_signature,medium256,256,1,1,1.0,130458.0,130458.0,0.0,0.0,130458.0,130458.0,130458.0,130458.0,130458.0,130458.0,130458.0,130458.0,128000.0,1,7665.302242867437,0,retained_all_samples,48939008,0,0,3309,3309,3309,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_domain_wrapper_transaction,ML-DSA-65,verify_tampered_signature,small128,128,1,1,1.0,123458.0,123458.0,0.0,0.0,123458.0,123458.0,123458.0,123458.0,123458.0,123458.0,123458.0,123458.0,128000.0,1,8099.920620777916,0,retained_all_samples,48939008,0,0,3309,3309,3309,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_domain_wrapper_transaction,ML-DSA-65,verify_tampered_signature,small64,64,1,1,1.0,109750.0,109750.0,0.0,0.0,109750.0,109750.0,109750.0,109750.0,109750.0,109750.0,109750.0,109750.0,113000.0,1,9111.617312072893,0,retained_all_samples,48939008,0,0,3309,3309,3309,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_domain_wrapper_transaction,ML-DSA-65,verify_tampered_signature,transaction512,512,1,1,1.0,112625.0,112625.0,0.0,0.0,112625.0,112625.0,112625.0,112625.0,112625.0,112625.0,112625.0,112625.0,116000.0,1,8879.023307436182,0,retained_all_samples,48955392,0,0,3309,3309,3309,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_domain_wrapper_transaction,ML-DSA-65,verify_tampered_signature,vote192,192,1,1,1.0,134875.0,134875.0,0.0,0.0,134875.0,134875.0,134875.0,134875.0,134875.0,134875.0,134875.0,134875.0,132000.0,1,7414.272474513438,0,retained_all_samples,48939008,0,0,3309,3309,3309,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_domain_wrapper_transaction,ML-DSA-87,verify_tampered_signature,block4096,4096,1,1,1.0,218042.0,218042.0,0.0,0.0,218042.0,218042.0,218042.0,218042.0,218042.0,218042.0,218042.0,218042.0,221000.0,1,4586.2723695434825,0,retained_all_samples,49102848,0,0,4627,4627,4627,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_domain_wrapper_transaction,ML-DSA-87,verify_tampered_signature,digest32,32,1,1,1.0,189667.0,189667.0,0.0,0.0,189667.0,189667.0,189667.0,189667.0,189667.0,189667.0,189667.0,189667.0,193000.0,1,5272.398466786526,0,retained_all_samples,49086464,0,0,4627,4627,4627,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_domain_wrapper_transaction,ML-DSA-87,verify_tampered_signature,kilobyte1024,1024,1,1,1.0,197542.0,197542.0,0.0,0.0,197542.0,197542.0,197542.0,197542.0,197542.0,197542.0,197542.0,197542.0,201000.0,1,5062.2146176509295,0,retained_all_samples,49086464,0,0,4627,4627,4627,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_domain_wrapper_transaction,ML-DSA-87,verify_tampered_signature,large16384,16384,1,1,1.0,271667.0,271667.0,0.0,0.0,271667.0,271667.0,271667.0,271667.0,271667.0,271667.0,271667.0,271667.0,274000.0,1,3680.9770785557316,0,retained_all_samples,49102848,0,0,4627,4627,4627,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_domain_wrapper_transaction,ML-DSA-87,verify_tampered_signature,medium256,256,1,1,1.0,203542.0,203542.0,0.0,0.0,203542.0,203542.0,203542.0,203542.0,203542.0,203542.0,203542.0,203542.0,206000.0,1,4912.990930618742,0,retained_all_samples,49086464,0,0,4627,4627,4627,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_domain_wrapper_transaction,ML-DSA-87,verify_tampered_signature,small128,128,1,1,1.0,188667.0,188667.0,0.0,0.0,188667.0,188667.0,188667.0,188667.0,188667.0,188667.0,188667.0,188667.0,193000.0,1,5300.343992325102,0,retained_all_samples,49086464,0,0,4627,4627,4627,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_domain_wrapper_transaction,ML-DSA-87,verify_tampered_signature,small64,64,1,1,1.0,188541.0,188541.0,0.0,0.0,188541.0,188541.0,188541.0,188541.0,188541.0,188541.0,188541.0,188541.0,192000.0,1,5303.886157387517,0,retained_all_samples,49086464,0,0,4627,4627,4627,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_domain_wrapper_transaction,ML-DSA-87,verify_tampered_signature,transaction512,512,1,1,1.0,205208.0,205208.0,0.0,0.0,205208.0,205208.0,205208.0,205208.0,205208.0,205208.0,205208.0,205208.0,213000.0,1,4873.104362403025,0,retained_all_samples,49086464,0,0,4627,4627,4627,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_domain_wrapper_transaction,ML-DSA-87,verify_tampered_signature,vote192,192,1,1,1.0,196500.0,196500.0,0.0,0.0,196500.0,196500.0,196500.0,196500.0,196500.0,196500.0,196500.0,196500.0,200000.0,1,5089.058524173028,0,retained_all_samples,49086464,0,0,4627,4627,4627,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_lifecycle_policy,ML-DSA-65,expired,policy256,256,1,1,1.0,250.0,250.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,0.0,1,4000000.0,0,retained_all_samples,150011904,0,0,3309,3309,3309,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_lifecycle_policy,ML-DSA-65,missing_key,policy256,256,1,1,1.0,625.0,625.0,0.0,0.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,1000.0,1,1600000.0,0,retained_all_samples,149979136,0,0,3309,3309,3309,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_lifecycle_policy,ML-DSA-65,missing_signature,policy256,256,1,1,1.0,125.0,125.0,0.0,0.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,1000.0,1,8000000.0,0,retained_all_samples,184320000,0,0,0,0,0,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_lifecycle_policy,ML-DSA-65,not_yet_active,policy256,256,1,1,1.0,333.0,333.0,0.0,0.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,2000.0,1,3003003.003003003,0,retained_all_samples,149995520,0,0,3309,3309,3309,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_lifecycle_policy,ML-DSA-65,revoked,policy256,256,1,1,1.0,291.0,291.0,0.0,0.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,2000.0,1,3436426.116838488,0,retained_all_samples,150011904,0,0,3309,3309,3309,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_lifecycle_policy,ML-DSA-65,unknown_algorithm,policy256,256,1,1,1.0,333.0,333.0,0.0,0.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,0.0,1,3003003.003003003,0,retained_all_samples,184320000,0,0,3309,3309,3309,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_lifecycle_policy,ML-DSA-65,wrong_domain,policy256,256,1,1,1.0,70112125.0,70112125.0,0.0,0.0,70112125.0,70112125.0,70112125.0,70112125.0,70112125.0,70112125.0,70112125.0,70112125.0,69817000.0,1,14.262868227143308,0,retained_all_samples,184320000,0,0,3309,3309,3309,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_lifecycle_policy,ML-DSA-65,wrong_public_key,policy256,256,1,1,1.0,146083.0,146083.0,0.0,0.0,146083.0,146083.0,146083.0,146083.0,146083.0,146083.0,146083.0,146083.0,161000.0,1,6845.423492124341,0,retained_all_samples,149979136,0,0,3309,3309,3309,0,0,0,0,0,0,rejected
MEASURED,negative,aegis_lifecycle_policy,ML-DSA-65,wrong_role,policy256,256,1,1,1.0,1042.0,1042.0,0.0,0.0,1042.0,1042.0,1042.0,1042.0,1042.0,1042.0,1042.0,1042.0,3000.0,1,959692.8982725528,0,retained_all_samples,149766144,0,0,3309,3309,3309,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,FN-DSA-1024,verify_tampered_signature,block4096,4096,1,1,1.0,100041.0,100041.0,0.0,0.0,100041.0,100041.0,100041.0,100041.0,100041.0,100041.0,100041.0,100041.0,86000.0,1,9995.901680311072,0,retained_all_samples,18120704,1793,0,1273,1273,1273,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,FN-DSA-1024,verify_tampered_signature,digest32,32,1,1,1.0,53458.0,53458.0,0.0,0.0,53458.0,53458.0,53458.0,53458.0,53458.0,53458.0,53458.0,53458.0,54000.0,1,18706.274084327884,0,retained_all_samples,18022400,1793,0,1271,1271,1271,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,FN-DSA-1024,verify_tampered_signature,kilobyte1024,1024,1,1,1.0,56167.0,56167.0,0.0,0.0,56167.0,56167.0,56167.0,56167.0,56167.0,56167.0,56167.0,56167.0,56000.0,1,17804.048640660887,0,retained_all_samples,18120704,1793,0,1272,1272,1272,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,FN-DSA-1024,verify_tampered_signature,large16384,16384,1,1,1.0,105916.0,105916.0,0.0,0.0,105916.0,105916.0,105916.0,105916.0,105916.0,105916.0,105916.0,105916.0,106000.0,1,9441.444163299218,0,retained_all_samples,18120704,1793,0,1269,1269,1269,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,FN-DSA-1024,verify_tampered_signature,medium256,256,1,1,1.0,55000.0,55000.0,0.0,0.0,55000.0,55000.0,55000.0,55000.0,55000.0,55000.0,55000.0,55000.0,55000.0,1,18181.81818181818,0,retained_all_samples,18104320,1793,0,1271,1271,1271,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,FN-DSA-1024,verify_tampered_signature,small128,128,1,1,1.0,52917.0,52917.0,0.0,0.0,52917.0,52917.0,52917.0,52917.0,52917.0,52917.0,52917.0,52917.0,54000.0,1,18897.518755787365,0,retained_all_samples,18087936,1793,0,1277,1277,1277,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,FN-DSA-1024,verify_tampered_signature,small64,64,1,1,1.0,54500.0,54500.0,0.0,0.0,54500.0,54500.0,54500.0,54500.0,54500.0,54500.0,54500.0,54500.0,55000.0,1,18348.623853211007,0,retained_all_samples,18055168,1793,0,1270,1270,1270,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,FN-DSA-1024,verify_tampered_signature,transaction512,512,1,1,1.0,67250.0,67250.0,0.0,0.0,67250.0,67250.0,67250.0,67250.0,67250.0,67250.0,67250.0,67250.0,66000.0,1,14869.888475836431,0,retained_all_samples,18104320,1793,0,1272,1272,1272,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,FN-DSA-1024,verify_tampered_signature,vote192,192,1,1,1.0,55041.0,55041.0,0.0,0.0,55041.0,55041.0,55041.0,55041.0,55041.0,55041.0,55041.0,55041.0,55000.0,1,18168.274558965135,0,retained_all_samples,18087936,1793,0,1267,1267,1267,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,HQC-256,decapsulate_tampered_ciphertext,kem,0,1,0,0.0,8213042.0,8213042.0,0.0,0.0,8213042.0,8213042.0,8213042.0,8213042.0,8213042.0,8213042.0,8213042.0,8213042.0,8147000.0,1,121.75756558897422,0,retained_all_samples,20299776,7245,7317,0,0,0,14421,0,0,0,0,0,panic_caught
MEASURED,negative,runtime_pqc_manager,ML-DSA-65,verify_tampered_signature,block4096,4096,1,1,1.0,169250.0,169250.0,0.0,0.0,169250.0,169250.0,169250.0,169250.0,169250.0,169250.0,169250.0,169250.0,170000.0,1,5908.419497784343,0,retained_all_samples,6815744,1952,0,3309,3309,3309,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,ML-DSA-65,verify_tampered_signature,digest32,32,1,1,1.0,183625.0,183625.0,0.0,0.0,183625.0,183625.0,183625.0,183625.0,183625.0,183625.0,183625.0,183625.0,184000.0,1,5445.881552076243,0,retained_all_samples,6635520,1952,0,3309,3309,3309,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,ML-DSA-65,verify_tampered_signature,kilobyte1024,1024,1,1,1.0,164791.0,164791.0,0.0,0.0,164791.0,164791.0,164791.0,164791.0,164791.0,164791.0,164791.0,164791.0,164000.0,1,6068.292564521121,0,retained_all_samples,6750208,1952,0,3309,3309,3309,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,ML-DSA-65,verify_tampered_signature,large16384,16384,1,1,1.0,229458.0,229458.0,0.0,0.0,229458.0,229458.0,229458.0,229458.0,229458.0,229458.0,229458.0,229458.0,230000.0,1,4358.096035004227,0,retained_all_samples,6979584,1952,0,3309,3309,3309,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,ML-DSA-65,verify_tampered_signature,medium256,256,1,1,1.0,160083.0,160083.0,0.0,0.0,160083.0,160083.0,160083.0,160083.0,160083.0,160083.0,160083.0,160083.0,160000.0,1,6246.75949351274,0,retained_all_samples,6717440,1952,0,3309,3309,3309,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,ML-DSA-65,verify_tampered_signature,small128,128,1,1,1.0,184959.0,184959.0,0.0,0.0,184959.0,184959.0,184959.0,184959.0,184959.0,184959.0,184959.0,184959.0,186000.0,1,5406.603625668391,0,retained_all_samples,6701056,1952,0,3309,3309,3309,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,ML-DSA-65,verify_tampered_signature,small64,64,1,1,1.0,207709.0,207709.0,0.0,0.0,207709.0,207709.0,207709.0,207709.0,207709.0,207709.0,207709.0,207709.0,195000.0,1,4814.427877463182,0,retained_all_samples,6668288,1952,0,3309,3309,3309,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,ML-DSA-65,verify_tampered_signature,transaction512,512,1,1,1.0,173542.0,173542.0,0.0,0.0,173542.0,173542.0,173542.0,173542.0,173542.0,173542.0,173542.0,173542.0,174000.0,1,5762.293853937375,0,retained_all_samples,6733824,1952,0,3309,3309,3309,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,ML-DSA-65,verify_tampered_signature,vote192,192,1,1,1.0,185208.0,185208.0,0.0,0.0,185208.0,185208.0,185208.0,185208.0,185208.0,185208.0,185208.0,185208.0,185000.0,1,5399.334801952399,0,retained_all_samples,6717440,1952,0,3309,3309,3309,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,ML-DSA-87,verify_tampered_signature,block4096,4096,1,1,1.0,163416.0,163416.0,0.0,0.0,163416.0,163416.0,163416.0,163416.0,163416.0,163416.0,163416.0,163416.0,163000.0,1,6119.351838253292,0,retained_all_samples,12550144,2592,0,4627,4627,4627,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,ML-DSA-87,verify_tampered_signature,digest32,32,1,1,1.0,156417.0,156417.0,0.0,0.0,156417.0,156417.0,156417.0,156417.0,156417.0,156417.0,156417.0,156417.0,157000.0,1,6393.166983128433,0,retained_all_samples,12468224,2592,0,4627,4627,4627,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,ML-DSA-87,verify_tampered_signature,kilobyte1024,1024,1,1,1.0,159416.0,159416.0,0.0,0.0,159416.0,159416.0,159416.0,159416.0,159416.0,159416.0,159416.0,159416.0,160000.0,1,6272.896070657901,0,retained_all_samples,12533760,2592,0,4627,4627,4627,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,ML-DSA-87,verify_tampered_signature,large16384,16384,1,1,1.0,223666.0,223666.0,0.0,0.0,223666.0,223666.0,223666.0,223666.0,223666.0,223666.0,223666.0,223666.0,224000.0,1,4470.952223404541,0,retained_all_samples,12550144,2592,0,4627,4627,4627,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,ML-DSA-87,verify_tampered_signature,medium256,256,1,1,1.0,159417.0,159417.0,0.0,0.0,159417.0,159417.0,159417.0,159417.0,159417.0,159417.0,159417.0,159417.0,159000.0,1,6272.85672167962,0,retained_all_samples,12500992,2592,0,4627,4627,4627,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,ML-DSA-87,verify_tampered_signature,small128,128,1,1,1.0,155166.0,155166.0,0.0,0.0,155166.0,155166.0,155166.0,155166.0,155166.0,155166.0,155166.0,155166.0,155000.0,1,6444.710825825246,0,retained_all_samples,12468224,2592,0,4627,4627,4627,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,ML-DSA-87,verify_tampered_signature,small64,64,1,1,1.0,171792.0,171792.0,0.0,0.0,171792.0,171792.0,171792.0,171792.0,171792.0,171792.0,171792.0,171792.0,172000.0,1,5820.992828536835,0,retained_all_samples,12468224,2592,0,4627,4627,4627,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,ML-DSA-87,verify_tampered_signature,transaction512,512,1,1,1.0,156333.0,156333.0,0.0,0.0,156333.0,156333.0,156333.0,156333.0,156333.0,156333.0,156333.0,156333.0,156000.0,1,6396.602124951226,0,retained_all_samples,12517376,2592,0,4627,4627,4627,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,ML-DSA-87,verify_tampered_signature,vote192,192,1,1,1.0,155000.0,155000.0,0.0,0.0,155000.0,155000.0,155000.0,155000.0,155000.0,155000.0,155000.0,155000.0,156000.0,1,6451.612903225807,0,retained_all_samples,12484608,2592,0,4627,4627,4627,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,ML-KEM-1024,decapsulate_tampered_ciphertext,kem,0,1,1,1.0,14625.0,14625.0,0.0,0.0,14625.0,14625.0,14625.0,14625.0,14625.0,14625.0,14625.0,14625.0,15000.0,1,68376.06837606838,0,retained_all_samples,19972096,1568,3168,0,0,0,1568,32,0,0,0,0,implicit_rejection_secret_differs
MEASURED,negative,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,verify_tampered_signature,block4096,4096,1,1,1.0,1423667.0,1423667.0,0.0,0.0,1423667.0,1423667.0,1423667.0,1423667.0,1423667.0,1423667.0,1423667.0,1423667.0,1423000.0,1,702.4114487446853,0,retained_all_samples,19660800,32,0,17088,17088,17088,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,verify_tampered_signature,digest32,32,1,1,1.0,1414083.0,1414083.0,0.0,0.0,1414083.0,1414083.0,1414083.0,1414083.0,1414083.0,1414083.0,1414083.0,1414083.0,1415000.0,1,707.1720684005112,0,retained_all_samples,19628032,32,0,17088,17088,17088,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,verify_tampered_signature,kilobyte1024,1024,1,1,1.0,1417833.0,1417833.0,0.0,0.0,1417833.0,1417833.0,1417833.0,1417833.0,1417833.0,1417833.0,1417833.0,1417833.0,1419000.0,1,705.3016822150422,0,retained_all_samples,19660800,32,0,17088,17088,17088,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,verify_tampered_signature,large16384,16384,1,1,1.0,1360709.0,1360709.0,0.0,0.0,1360709.0,1360709.0,1360709.0,1360709.0,1360709.0,1360709.0,1360709.0,1360709.0,1360000.0,1,734.9109912552941,0,retained_all_samples,19660800,32,0,17088,17088,17088,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,verify_tampered_signature,medium256,256,1,1,1.0,1577208.0,1577208.0,0.0,0.0,1577208.0,1577208.0,1577208.0,1577208.0,1577208.0,1577208.0,1577208.0,1577208.0,1533000.0,1,634.0317827452054,0,retained_all_samples,19660800,32,0,17088,17088,17088,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,verify_tampered_signature,small128,128,1,1,1.0,1343792.0,1343792.0,0.0,0.0,1343792.0,1343792.0,1343792.0,1343792.0,1343792.0,1343792.0,1343792.0,1343792.0,1344000.0,1,744.1627870980033,0,retained_all_samples,19644416,32,0,17088,17088,17088,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,verify_tampered_signature,small64,64,1,1,1.0,1427250.0,1427250.0,0.0,0.0,1427250.0,1427250.0,1427250.0,1427250.0,1427250.0,1427250.0,1427250.0,1427250.0,1428000.0,1,700.6480994920302,0,retained_all_samples,19628032,32,0,17088,17088,17088,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,verify_tampered_signature,transaction512,512,1,1,1.0,1368083.0,1368083.0,0.0,0.0,1368083.0,1368083.0,1368083.0,1368083.0,1368083.0,1368083.0,1368083.0,1368083.0,1369000.0,1,730.9498034841454,0,retained_all_samples,19660800,32,0,17088,17088,17088,0,0,0,0,0,0,rejected
MEASURED,negative,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,verify_tampered_signature,vote192,192,1,1,1.0,1466583.0,1466583.0,0.0,0.0,1466583.0,1466583.0,1466583.0,1466583.0,1466583.0,1466583.0,1466583.0,1466583.0,1463000.0,1,681.8570786651693,0,retained_all_samples,19660800,32,0,17088,17088,17088,0,0,0,0,0,0,rejected
MEASURED,primitive,runtime_pqc_manager,FN-DSA-1024,keygen,none,0,1,1,1.0,20920625.0,20920625.0,0.0,0.0,20920625.0,20920625.0,20920625.0,20920625.0,20920625.0,20920625.0,20920625.0,20920625.0,20838000.0,1,47.79971917664984,0,retained_all_samples,18006016,1793,2305,0,0,0,0,0,0,0,0,0,keypair_generated
MEASURED,primitive,runtime_pqc_manager,FN-DSA-1024,sign,block4096,4096,1,1,1.0,6344250.0,6344250.0,0.0,0.0,6344250.0,6344250.0,6344250.0,6344250.0,6344250.0,6344250.0,6344250.0,6344250.0,6293000.0,1,157.6230444891043,0,retained_all_samples,18120704,1793,2305,1269,1269,1269,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,FN-DSA-1024,sign,digest32,32,1,1,1.0,6222084.0,6222084.0,0.0,0.0,6222084.0,6222084.0,6222084.0,6222084.0,6222084.0,6222084.0,6222084.0,6222084.0,6137000.0,1,160.7178559466571,0,retained_all_samples,18006016,1793,2305,1274,1274,1274,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,FN-DSA-1024,sign,kilobyte1024,1024,1,1,1.0,6103250.0,6103250.0,0.0,0.0,6103250.0,6103250.0,6103250.0,6103250.0,6103250.0,6103250.0,6103250.0,6103250.0,6073000.0,1,163.8471306271249,0,retained_all_samples,18120704,1793,2305,1270,1270,1270,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,FN-DSA-1024,sign,large16384,16384,1,1,1.0,6111833.0,6111833.0,0.0,0.0,6111833.0,6111833.0,6111833.0,6111833.0,6111833.0,6111833.0,6111833.0,6111833.0,6114000.0,1,163.617036002129,0,retained_all_samples,18120704,1793,2305,1277,1277,1277,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,FN-DSA-1024,sign,medium256,256,1,1,1.0,6125750.0,6125750.0,0.0,0.0,6125750.0,6125750.0,6125750.0,6125750.0,6125750.0,6125750.0,6125750.0,6125750.0,6108000.0,1,163.24531689997144,0,retained_all_samples,18104320,1793,2305,1268,1268,1268,0,0,0,0,0,0,signature_generated
