run_id,environment_id,source_commit,classification,suite,layer,algorithm,operation,payload_profile,message_bytes,iteration,warmup_iterations,wall_ns,cpu_ns,max_rss_bytes,valid,result,work_units,item_count,public_key_bytes,private_key_bytes,signature_bytes,ciphertext_bytes,shared_secret_bytes,unsigned_serialized_bytes,serialized_bytes,authentication_bytes,notes
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-65,sign,kilobyte1024,1024,1,1,354166,354000,6602752,true,signature_generated,1,0,1952,4032,3309,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-65,verify_valid,kilobyte1024,1024,0,1,147417,148000,6619136,true,accepted,1,0,1952,4032,3309,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-65,verify_valid,kilobyte1024,1024,1,1,146792,148000,6619136,true,accepted,1,0,1952,4032,3309,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-65,sign,block4096,4096,0,1,273167,256000,6619136,true,signature_generated,1,0,1952,4032,3309,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-65,sign,block4096,4096,1,1,550917,522000,6619136,true,signature_generated,1,0,1952,4032,3309,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-65,verify_valid,block4096,4096,0,1,163416,167000,6619136,true,accepted,1,0,1952,4032,3309,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-65,verify_valid,block4096,4096,1,1,162750,163000,6619136,true,accepted,1,0,1952,4032,3309,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-65,sign,large16384,16384,0,1,412084,413000,6635520,true,signature_generated,1,0,1952,4032,3309,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-65,sign,large16384,16384,1,1,636500,636000,6635520,true,signature_generated,1,0,1952,4032,3309,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-65,verify_valid,large16384,16384,0,1,205958,206000,6635520,true,accepted,1,0,1952,4032,3309,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-65,verify_valid,large16384,16384,1,1,301292,244000,6635520,true,accepted,1,0,1952,4032,3309,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,keygen,none,0,0,1,247125,231000,6717440,true,keypair_generated,1,0,2592,4896,0,0,0,0,0,0,"direct portable primitive call; excludes PQCManager parsing, timestamping, allocations around key records, and registries"
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,sign,digest32,32,0,1,742291,742000,6750208,true,signature_generated,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,sign,digest32,32,1,1,931416,932000,6750208,true,signature_generated,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,verify_valid,digest32,32,0,1,218417,219000,6750208,true,accepted,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,verify_valid,digest32,32,1,1,218083,218000,6782976,true,accepted,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,sign,small64,64,0,1,854916,852000,6782976,true,signature_generated,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,sign,small64,64,1,1,947083,914000,6782976,true,signature_generated,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,verify_valid,small64,64,0,1,212459,214000,6782976,true,accepted,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,verify_valid,small64,64,1,1,204250,204000,6782976,true,accepted,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,sign,small128,128,0,1,560917,561000,6782976,true,signature_generated,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,sign,small128,128,1,1,267667,268000,6782976,true,signature_generated,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,verify_valid,small128,128,0,1,192875,194000,6782976,true,accepted,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,verify_valid,small128,128,1,1,192208,192000,6782976,true,accepted,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,sign,vote192,192,0,1,611125,583000,6782976,true,signature_generated,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,sign,vote192,192,1,1,346042,302000,6782976,true,signature_generated,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,verify_valid,vote192,192,0,1,194167,195000,6782976,true,accepted,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,verify_valid,vote192,192,1,1,192750,193000,6782976,true,accepted,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,sign,medium256,256,0,1,441750,443000,6782976,true,signature_generated,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,sign,medium256,256,1,1,256333,257000,6782976,true,signature_generated,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,verify_valid,medium256,256,0,1,184667,185000,6782976,true,accepted,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,verify_valid,medium256,256,1,1,184291,186000,6782976,true,accepted,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,sign,transaction512,512,0,1,430250,432000,6782976,true,signature_generated,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
